frame,timestamp,pitch,yaw,roll
0,0.0,1.4194265073104053,22.72345125335588,4.862589564650464
1,0.016663889351774704,-0.7324227335312314,21.800599932452215,5.684111605927545
2,0.03332777870354941,-0.8410175756471636,22.83361115632342,6.3621890596438675
3,0.049991668055324116,0.22827492760895085,25.023576263221692,5.2676955148203035
4,0.06665555740709882,0.1906654050035028,24.87669527370041,6.0021328287935996
5,0.08331944675887352,0.4761039558242335,25.26146446945539,5.037344349928443
6,0.09998333611064823,-2.8981910887662927,27.17970266139056,6.74430586286174
7,0.11664722546242293,-2.785115656981595,27.09933515240413,6.075748866718485
8,0.13331111481419763,-1.8800894188234598,26.811609308398964,4.946881919512732
9,0.14997500416597234,-3.2779586753204524,28.192516560194754,5.895375718025412
10,0.16663889351774705,-4.426425002972564,28.354993473163272,6.158836378073185
11,0.18330278286952176,-3.464115464114022,31.25262051409475,6.251035086172417
12,0.19996667222129647,-4.416483639388822,31.088393688869612,6.541407155135825
13,0.21663056157307117,-5.112895825965743,33.37882398847304,7.206822424273618
14,0.23329445092484585,-2.023287722544995,32.74196630209546,6.466059396377543
15,0.24995834027662056,-4.005547958786868,37.59874479227802,8.203827716993894
16,0.26662222962839527,-3.6042962600486463,37.635525388101975,7.298887764503521
17,0.28328611898017,-6.8444996101761015,44.96370585976509,11.89740581678726
18,0.2999500083319447,-7.747163446616877,44.12872436819532,11.800548482910335
19,0.3166138976837194,-8.590466583802705,50.21368867887348,13.706629985308254
20,0.3332777870354941,-7.695742001194715,49.924482193608654,13.01196756932906
21,0.3499416763872688,-17.113916349599965,57.91257617415693,21.166518439229606
22,0.3666055657390435,-12.554830799732667,59.176806342594006,18.102244925635507
23,0.3832694550908182,-18.20847618920928,63.05103956888488,22.318283917998947
24,0.39993334444259293,-20.54999622932031,66.66686532550509,26.218383589056018
25,0.41659723379436764,-13.830836663936772,73.16565070459022,19.70103446602975
26,0.43326112314614235,-13.92416014154704,74.07086017296288,19.862988437091804
27,0.44992501249791705,-24.198973238450968,76.07430521510422,30.269404288924186
28,0.4665889018496917,-9.629021686879407,73.57458493583678,17.214451866374436
29,0.4832527912014664,-28.393415379452765,79.54655915830222,35.173236782600924
30,0.4999166805532411,-24.182504075131114,77.99089408358715,30.65656465667423
31,0.5165805699050159,-47.507762575429346,80.49417554603819,54.45240645345272
32,0.5332444592567905,-30.146341373537975,79.25041137886424,37.125003206171215
33,0.5499083486085653,-36.51674236680153,79.33753057914481,43.154263753230325
34,0.56657223796034,-31.70871804314184,78.91547912894228,39.20776170196826
35,0.5832361273121147,-41.70217143514745,79.64686988398536,48.27241938143406
36,0.5999000166638894,-47.8985542457402,80.44786294189372,55.209611443461085
37,0.6165639060156641,-49.09386251778748,79.31017406496635,55.784149735052175
38,0.6332277953674388,-58.918519374909394,79.36549329657585,64.37273234772594
39,0.6498916847192134,-78.48206048522681,79.53256445400756,84.47680796446991
40,0.6665555740709882,-78.99568087315401,79.02014828948091,84.07854978373655
41,0.6832194634227629,-85.84575685619737,78.20396497151356,90.77296538051093
42,0.6998833527745376,-87.02295300942771,77.69003838138377,92.57483296906975
43,0.7165472421263123,-86.78627583934285,76.74816639014821,91.37495040880658
44,0.733211131478087,-86.16906512915475,76.84479831023769,91.6005226288696
45,0.7498750208298617,-89.16243349531726,76.33701436511987,94.29157404334562
46,0.7665389101816364,-90.48571280362205,77.15327954536292,94.88131216824861
47,0.7832027995334111,-92.0128516121264,75.95035400230985,96.24311267930995
48,0.7998666888851859,-93.01206741684359,76.83782257136599,97.97631833058433
49,0.8165305782369605,-92.05602110258639,77.66371607036686,96.74281196236416
50,0.8331944675887353,-91.09295650585966,76.94814989840438,95.45956633771561
51,0.8498583569405099,-89.03337056732423,78.03797666628901,93.78980441466035
52,0.8665222462922847,-91.81897655415077,75.11200823199286,96.40566021216577
53,0.8831861356440593,-94.75105990647285,77.1771701075938,99.34236497425799
54,0.8998500249958341,-92.59474321159881,76.72238765492871,97.72619929475252
55,0.9165139143476088,-87.70918911149484,78.02052350603002,92.62586481713181
56,0.9331778036993834,-91.36011284797645,78.24124308699446,97.0982166525589
57,0.9498416930511582,-86.67980855000978,77.68219190189544,91.31866470188098
58,0.9665055824029328,-91.867552254794,78.86613486540072,96.73206685633178
59,0.9831694717547076,-92.69720824112268,76.41471070225391,95.79292811316844
60,0.9998333611064822,-95.54305603520565,76.62142817127167,99.41785259464108
61,1.016497250458257,-95.97557114598263,78.11724310273203,100.03807684495567
62,1.0331611398100318,-94.81124412081859,78.58347285171483,98.73915453503909
63,1.0498250291618063,-93.5894213365574,78.02977385091957,98.42451650319626
64,1.066488918513581,-97.29445818564837,79.12983190676785,102.28968691554302
65,1.0831528078653558,-94.89722947848722,76.61319490252563,99.91485654109752
66,1.0998166972171306,-97.13914380177359,75.0594098935862,101.96520101684692
67,1.1164805865689051,-96.099926355952,75.78862994101411,100.21759350507811
68,1.13314447592068,-95.42729248315611,75.47904954910761,100.42502655161802
