frame,timestamp,pitch,yaw,roll
0,0.0,-100.50974927702674,-81.30852820857996,-100.33808930343494
1,0.016683350016683352,-99.19706179991982,-81.28897885324582,-99.05822022750782
2,0.033366700033366704,-100.03949993675175,-81.84548421414793,-100.15924548439064
3,0.05005005005005005,-98.61060749069215,-82.8643837223405,-98.52197607476701
4,0.06673340006673341,-102.98375276160627,-81.82430009883946,-102.99207698810682
5,0.08341675008341676,-97.73006820635757,-82.95287876352917,-97.5509119371
6,0.1001001001001001,-103.86610524587809,-81.82691810576569,-104.2349521641107
7,0.11678345011678345,-96.54563756902024,-83.03533623136327,-96.38920767619587
8,0.13346680013346682,-100.22196275916258,-80.65485302466726,-100.44523309260802
9,0.15015015015015015,-98.55893382748835,-82.97750088172666,-98.76623430830455
10,0.16683350016683351,-99.69076657049327,-82.07082802389725,-100.04139112603204
11,0.18351685018351685,-100.29232188452407,-82.4267148545775,-100.81415662400093
12,0.2002002002002002,-100.26605704427737,-83.20115928644589,-100.7189223085625
13,0.21688355021688355,-99.81128863877588,-81.82684603938277,-100.62135413168384
14,0.2335669002335669,-100.06573113357172,-82.4951718865382,-100.53148219598164
15,0.2502502502502503,-103.02854720425151,-82.02685829088225,-103.62991713847444
16,0.26693360026693363,-99.41969566769322,-81.29809345267996,-99.849617152026
17,0.28361695028361694,-101.85357806736889,-81.2638499355587,-102.55857835896366
18,0.3003003003003003,-97.08177885047972,-81.9327439470398,-97.36964105504111
19,0.31698365031698367,-101.31376823221046,-81.01324721252743,-101.99148302365954
20,0.33366700033366703,-97.04570303515015,-82.87979618396663,-97.39372981201669
21,0.35035035035035034,-100.34359271174232,-81.71695825971055,-100.96951314217661
22,0.3670337003670337,-105.38826043679725,-83.56410053814128,-106.00632306366627
23,0.38371705038371706,-103.59705431493693,-82.43498537639283,-104.12579470848287
24,0.4004004004004004,-102.4535120509886,-83.39657034657101,-103.07395408224775
25,0.4170837504170838,-100.95789692478006,-80.9913889656144,-101.58283795146389
26,0.4337671004337671,-96.40796658273182,-81.88806568652282,-96.98541271623806
27,0.45045045045045046,-100.93994047400835,-82.02050869050488,-101.41137394509899
28,0.4671338004671338,-98.94170294294887,-82.66596381075591,-99.58420629580601
29,0.4838171504838172,-99.87087865151034,-80.71928178035382,-100.67495677129057
30,0.5005005005005005,-98.03956083195149,-82.45103352253656,-98.64852057203501
31,0.5171838505171839,-101.22374616513922,-81.36989747784216,-101.84786313346756
32,0.5338672005338673,-97.78285218324399,-82.53904385692667,-98.50233478170101
33,0.5505505505505506,-98.31301796852561,-81.56718018803635,-99.34484385675071
34,0.5672339005672339,-100.19391161819442,-81.65635009885553,-101.25484189253757
35,0.5839172505839173,-98.09830976216334,-82.33253561309503,-99.49640088554872
36,0.6006006006006006,-102.43885748403835,-81.32327550152334,-103.93792191985283
37,0.617283950617284,-99.75233734522246,-84.4965439491292,-100.62421185184589
38,0.6339673006339673,-102.12361466124969,-82.50637124802036,-103.49385558292681
39,0.6506506506506506,-96.92731114213858,-82.99444878392417,-97.79654860636622
40,0.6673340006673341,-102.75985278385157,-81.84647141226807,-104.13342237390384
41,0.6840173506840174,-100.65244279310376,-81.06853186167224,-101.75992736353332
42,0.7007007007007007,-93.92054947679613,-83.6104547544242,-94.5400101048233
43,0.7173840507173841,-99.9379756458508,-81.66258906285863,-101.29594979757599
44,0.7340674007340674,-99.70238867086687,-80.88432144478259,-100.99361311211486
