frame,timestamp,pitch,yaw,roll
0,0.0,-0.9434616564164093,46.42475771363982,1.369702429477707
1,0.016657458563535912,-8.572783289666685,47.48703996720742,6.272471040697987
2,0.033314917127071825,-7.385678208566589,47.68085984958799,5.437424427440894
3,0.04997237569060773,-6.946953609258963,47.25428989376307,5.112178864626588
4,0.06662983425414365,-6.373779236815844,47.26683988788641,4.7370915907109366
5,0.08328729281767955,-8.013649358158942,47.82456340472437,5.915536363278667
6,0.09994475138121546,-7.6332579948331665,48.03032405133218,5.7183208287128755
7,0.11660220994475137,-7.759875378086787,47.99606893193102,5.639887182340701
8,0.1332596685082873,-6.6327403980652875,47.68178304883311,4.529809682442179
9,0.1499171270718232,-7.540248088701969,47.86898761010332,4.94871591289382
10,0.1665745856353591,-7.716019581838795,47.81848030082391,4.973343290940663
11,0.18323204419889502,-8.570935485751823,47.920069062428105,5.722268450692374
12,0.19988950276243092,-8.55280156922724,47.67323139971256,5.595993832137552
13,0.21654696132596685,-8.113290176619689,48.17174627721735,5.744180850362473
14,0.23320441988950275,-8.19594060758326,48.24412425498472,5.645254263543362
15,0.24986187845303867,-8.255394310728342,48.05357536542415,5.4067620521628
16,0.2665193370165746,-8.016219065315163,47.82307816642739,5.310123449666045
17,0.2831767955801105,-8.319116942362088,47.64424432952483,5.291314282625115
18,0.2998342541436464,-8.422561618643266,47.91059667317507,5.30815746056954
19,0.3164917127071823,-8.560043522572817,47.850353307644866,5.497520909621999
20,0.3331491712707182,-8.474220672085014,48.10299373641865,5.380785440931442
21,0.34980662983425415,-9.040891615443629,47.98958803375514,5.710826796196148
22,0.36646408839779004,-8.899482183055094,47.748306557002216,5.837062562757472
23,0.38312154696132594,-8.891818888232054,47.89857906836118,5.977785535587091
24,0.39977900552486184,-8.945184711005577,47.83309417512299,5.899632281558168
25,0.4164364640883978,-9.361700913218094,47.83903653015616,6.420763794405618
26,0.4330939226519337,-9.591195993851048,47.87246987787904,6.733926804833342
27,0.4497513812154696,-9.865486977759238,47.63858771898322,7.038166873574063
28,0.4664088397790055,-9.250673056433913,47.69958065427539,6.783393471357572
29,0.4830662983425414,-9.613076422267547,47.85070445219633,7.330086342692625
30,0.49972375690607734,-10.003670626025722,47.73697135553606,7.54353283500536
31,0.5163812154696132,-11.24114700469264,48.058730692057814,9.16300587237279
32,0.5330386740331492,-10.73791019699532,47.30150117918246,8.432570065506258
33,0.549696132596685,-9.06024490713383,48.321463090012124,8.001746256635933
34,0.566353591160221,-12.08394845821277,48.51773826715201,9.777312575360762
35,0.5830110497237568,-10.641358313876108,48.35586442401755,9.120050012928207
36,0.5996685082872928,-10.75054534624299,48.02601921454349,9.157189312950713
37,0.6163259668508287,-10.115293712988072,49.98642156594358,9.40524909701089
38,0.6329834254143646,-10.163713848890715,49.477813643622845,9.293699702836914
39,0.6496408839779005,-7.9775277232950055,50.58375364811085,8.167181928227919
40,0.6662983425414364,-8.0236638646276,49.92299161947803,8.119747669089124
41,0.6829558011049723,-7.120021276481727,49.807979686219106,7.6316685562215065
42,0.6996132596685083,-6.903413816616711,49.2055845056353,7.3979553881390245
43,0.7162707182320441,-5.953634732256363,50.116169348883034,6.835749696205995
44,0.7329281767955801,-6.044525656672044,49.948809998712996,6.805882723185305
45,0.7495856353591159,-6.311505289987624,50.421831531893375,7.0731281240315225
46,0.7662430939226519,-7.547180408763274,50.17059292754066,7.915552004814101
47,0.7829005524861878,-6.645431275494289,49.054178607972325,6.410891547778794
48,0.7995580110497237,-6.375080661612771,49.064893865430435,5.848715841495188
49,0.8162154696132596,-11.574176241914463,50.17059825942791,7.617128988650499
50,0.8328729281767956,-10.983490086694301,50.86379764043998,7.819436830078754
51,0.8495303867403314,-15.72796620709597,53.04397570728498,8.767976968423813
52,0.8661878453038674,-16.816526574740717,52.3946299345856,10.425496622697723
53,0.8828453038674032,-18.84836227871277,52.248601180063396,6.5044333687163105
54,0.8995027624309392,-19.692977158932017,53.05298583577308,7.987891217354599
55,0.9161602209944751,-19.333118938633536,54.0499919256615,4.470928513466541
56,0.932817679558011,-20.51464696600086,52.37579612512284,5.647626724988994
57,0.9494751381215469,-32.758406219581445,53.394111076537726,11.038693824635203
58,0.9661325966850828,-31.758243284410984,55.414438675986375,10.113052172910555
59,0.9827900552486187,-35.011388022803274,53.32995894861191,8.117271398836312
60,0.9994475138121547,-36.877436872776826,53.39014812808192,10.119796506145788
61,1.0161049723756905,-44.850261328628335,54.54187688239652,12.829259348381575
62,1.0327624309392265,-43.02845939926356,52.12153068806828,10.698438810537349
63,1.0494198895027624,-51.662780996519835,47.35242425646086,16.707198002608518
64,1.0660773480662984,-52.49942171160916,46.6758008569061,16.96350821803019
65,1.0827348066298341,-56.9730598289909,44.50201043333651,15.203129040703976
66,1.09939226519337,-58.86250740127476,43.59010673165843,18.26037745298397
67,1.116049723756906,-63.20158465615857,42.099124579157795,19.3695571091035
68,1.132707182320442,-62.08406637785338,41.256590513547216,19.53997033072488
69,1.149364640883978,-67.84794862526113,45.92172907176122,22.771001905246194
70,1.1660220994475137,-65.62989219146598,41.45223685824439,19.700093144268937
71,1.1826795580110496,-69.61709306952797,44.39478542455706,23.176582165118614
72,1.1993370165745856,-69.76709079596377,42.86537101647178,23.57482397117247
