frame,timestamp,pitch,yaw,roll
0,0.0,31.051833383666747,1.6754842980776223,-1.7280051150737727
1,0.016660220994475138,26.754939349829982,2.1435356661798752,-2.5862692966309417
2,0.033320441988950275,26.27572348836003,2.2770732529999047,-2.6577340780152574
3,0.04998066298342541,26.24627453756814,2.342816022565901,-2.62511339382176
4,0.06664088397790055,26.564852627422614,2.338714700317424,-2.8419475504014375
5,0.0833011049723757,26.879669640848835,2.3568715645454787,-2.6711528406276455
6,0.09996132596685083,26.60113365051306,2.662735185870096,-2.5113982639573407
7,0.11662154696132597,27.22301838497804,3.2451309469020244,-2.7507393427956264
8,0.1332817679558011,27.450573401966878,2.851045316118445,-2.3535122358415848
9,0.14994198895027624,27.192743139263243,2.9379442009690546,-2.712622982175283
10,0.1666022099447514,27.333103422859615,3.2819684832594826,-2.8355977668101002
11,0.18326243093922653,27.35371781399472,2.8938885749625327,-2.6540776773384835
12,0.19992265193370165,27.388214631490882,3.203308810203229,-2.771390624188206
13,0.2165828729281768,27.602161459302664,2.786563090972633,-2.6312624381105447
14,0.23324309392265194,27.855951015534437,2.840088989814153,-2.6602614339942208
15,0.24990331491712708,27.32354722559453,2.633177144089055,-2.850583362964235
16,0.2665635359116022,28.258854643108904,2.8128375334603697,-2.59773230868001
17,0.2832237569060774,27.823178081615005,2.508485619866198,-2.8448312246837775
18,0.2998839779005525,27.400165401092597,2.756322061705006,-2.801939334877922
19,0.3165441988950276,27.80703383464177,2.169808242830572,-2.2204601137924542
20,0.3332044198895028,27.411380171070384,2.350072993416494,-2.648553064018596
21,0.3498646408839779,28.243994620230122,2.369266945940349,-2.3200208989798243
22,0.36652486187845307,27.56814728474716,2.250366862175409,-2.531232344850022
23,0.3831850828729282,29.21414092568131,2.150965085048635,-1.0338632482840941
24,0.3998453038674033,29.246580352800827,2.5703950640898983,-1.2696384065718425
25,0.4165055248618785,29.975697906132694,2.8219935838796304,-0.553779285086569
26,0.4331657458563536,30.41351463486879,2.8305541128255154,-0.7180958211770229
27,0.4498259668508287,31.091343232664276,2.448759071588701,-0.609288137745975
28,0.4664861878453039,31.731125108226035,2.3761993416142975,-0.7496252130168223
29,0.483146408839779,32.953209447518375,1.9141797646549907,0.003112443528432638
30,0.49980662983425417,33.718289613292775,1.7893686250216638,-0.06826790762599062
31,0.5164668508287293,32.53594534834361,3.5172938947717824,1.0589560157220934
32,0.5331270718232044,31.72663361963521,3.4803137698189452,1.5162660961519343
33,0.5497872928176796,33.17944293150916,3.8913343313498125,0.5512620490332832
34,0.5664475138121547,32.79268716779909,3.827539119198381,1.3605362057271906
35,0.5831077348066298,34.03383298578331,4.269679985342633,-0.06824131330528711
36,0.599767955801105,33.95965873027356,3.8793599552748277,0.5832856187610375
37,0.6164281767955802,35.74005872860618,5.826870442431854,-0.09610625966478455
38,0.6330883977900552,36.306221715740946,5.849129791601852,-0.32565658115469037
39,0.6497486187845304,37.73104380734897,7.647768183003069,-0.18952408352719508
40,0.6664088397790056,37.35003626653841,7.399819912421454,-0.37849773195779524
41,0.6830690607734806,38.792959167674205,8.870601591790559,-1.022872641074835
42,0.6997292817679558,39.11315174469838,9.102406151482663,-0.8123116669412219
43,0.716389502762431,39.77365613987362,10.183846340966252,-1.7488250506341814
44,0.7330497237569061,39.63376672300671,10.07842640399892,-1.4970410620893937
45,0.7497099447513812,41.44799465394549,10.21713174207321,-2.3536173212663356
46,0.7663701657458564,41.3780536557966,10.473764063923223,-1.6406038813654216
47,0.7830303867403315,41.039727516622484,11.279797116206371,-3.4227098400922036
48,0.7996906077348066,41.18715447219519,11.572809162761898,-3.147286827957514
49,0.8163508287292818,39.90805782371387,13.28510512980529,-3.1519003229213465
50,0.833011049723757,40.67748012564909,13.23465796240669,-2.93502295789261
51,0.849671270718232,38.0839778127541,14.645546870004699,-3.113151211379608
52,0.8663314917127072,37.55936071097529,14.946105224373039,-2.709527145799917
53,0.8829917127071824,36.23573857757108,16.594293135172475,-1.8226700117499388
54,0.8996519337016574,37.96965400229899,15.81581219873752,-2.424787458784788
55,0.9163121546961326,35.875020309501494,18.541079184820962,-1.7991342914700177
56,0.9329723756906078,36.85780812400092,17.650211126631,-2.490013377217387
57,0.9496325966850829,36.413359108680986,19.48787359942111,-1.8340650388357864
58,0.966292817679558,37.64334005570272,20.170056554605274,-2.5949621501934628
59,0.9829530386740332,37.847000332540716,20.962460215142556,-3.779442250674511
60,0.9996132596685083,37.01810768226584,20.829366418334168,-3.923116860950417
61,1.0162734806629834,36.67099911568763,22.849860618741292,-2.888930382837341
62,1.0329337016574587,38.08903767534439,21.999354566955585,-4.122284435690761
63,1.0495939226519337,35.3231437031662,25.861116109088627,-3.803887334722335
64,1.0662541436464088,36.22656119529064,25.36779643294341,-4.304339680365325
65,1.082914364640884,35.93935844611233,27.14211170349552,-3.493245297531105
66,1.0995745856353591,36.28725314850348,28.426797005759074,-5.428175402811543
67,1.1162348066298342,33.95916358562624,29.498236540306312,-2.7832157900446557
68,1.1328950276243095,34.56860054949017,29.61148365868359,-4.337703633227572
69,1.1495552486187846,34.878343413696676,31.024569394056652,-3.9398246032933515
70,1.1662154696132596,34.36683739847353,30.371564220446004,-4.103447936815159
71,1.182875690607735,36.345913941342104,31.578993102461876,-4.275733558005223
72,1.19953591160221,35.27899505674995,31.67439711191878,-4.938246122606549
73,1.216196132596685,36.54886834775586,32.84378125908218,-4.907290012371761
74,1.2328563535911603,36.45438257440635,32.8969369836671,-5.62614509126492
75,1.2495165745856354,35.389699012379815,32.7971005838679,-4.606099756574818
76,1.2661767955801104,37.13442466874137,34.078435151292794,-5.287190487028994
77,1.2828370165745857,37.91436284587155,34.925575380202964,-6.077898828483445
78,1.2994972375690608,37.482141870250516,35.157977638908605,-5.761677496174895
79,1.3161574585635358,37.757663894468706,36.607272311601314,-5.959579942736235
80,1.3328176795580111,38.10150903274859,37.13177032334323,-6.425557369283417
81,1.3494779005524862,37.2556309944499,38.124635845249244,-5.7378676150659995
82,1.3661381215469612,35.9871402723067,38.35740095530602,-4.472234946088165
83,1.3827983425414365,34.579709835744744,39.32701072661717,-3.5675421269113614
84,1.3994585635359116,34.73614346751493,39.08139989408424,-3.6544028243000364
85,1.4161187845303869,34.168528562276826,39.64974771148242,-2.858794639950429
86,1.432779005524862,34.48966474928465,39.950049457810394,-3.4607694860697453
87,1.449439226519337,34.86171180636595,40.718990627742755,-4.140947080910056
88,1.4660994475138123,34.84139327433434,40.495005188437766,-3.3753290799015563
89,1.4827596685082873,35.20431706462707,41.575304924617484,-4.567637731703762
90,1.4994198895027624,37.444236867836445,39.84619255323128,-5.325905906570026
91,1.5160801104972377,40.27736579888279,39.68518250247772,-6.287790326432417
92,1.5327403314917127,39.14896104279983,40.86444205975329,-6.117808701265164
93,1.5494005524861878,36.07298623567501,42.96717808172979,-4.290881058105323
94,1.566060773480663,35.908354553851964,42.97330623713055,-4.085839798833077
95,1.5827209944751381,34.235503445590794,45.45162906055094,-0.9675482810489142
96,1.5993812154696132,34.17256522372995,44.5897491117882,-0.8646434868299325
97,1.6160414364640885,31.374609894755082,48.453420103069824,3.2427393245992295
98,1.6327016574585635,31.916844190429835,47.326032043569086,2.7948694824806974
99,1.6493618784530386,33.62946529483111,49.150177154186,2.6518407049448833
100,1.666022099447514,32.94627101995738,47.50880079173203,3.5324795754500666
101,1.682682320441989,33.95711549111743,51.65076201805372,2.837896410123079
102,1.699342541436464,32.69340438939062,50.791198317377244,4.305062331145629
103,1.7160027624309393,29.740599930096064,52.39175342597472,7.094841607238016
104,1.7326629834254144,31.083405640658324,52.42551664941585,5.807067643034395
105,1.7493232044198894,27.340232331538886,55.97606463868606,8.698893954286639
106,1.7659834254143647,28.526898287843537,55.467520441612365,7.496284683631811
107,1.7826436464088398,22.95956379221461,59.0195865286657,11.630748777083843
108,1.7993038674033148,26.114466341080142,58.20447665377248,8.83652941820592
109,1.81596408839779,24.76833532614042,59.37601817513621,10.081902551782653
110,1.8326243093922652,23.91368117594403,60.160096149328396,10.731862148549522
111,1.8492845303867405,19.326846781393982,60.07717377889304,15.583992276305047
112,1.8659447513812155,18.328697616793068,60.75930424795982,16.33871497510278
113,1.8826049723756906,21.644698668946486,60.874580861942995,14.928294835951768
114,1.8992651933701659,20.59411090583483,60.358540955895734,15.921505713600023
115,1.915925414364641,17.79878483072686,60.816228787671406,19.185163448914622
116,1.932585635359116,19.712220944567854,59.37706403546026,17.849837537906357
117,1.9492458563535913,20.123028957626232,62.826635048058996,18.184212106897157
118,1.9659060773480663,17.58209101435885,62.836215950483066,20.402176616981137
119,1.9825662983425414,26.296615819288064,62.70267133871978,13.594052477846756
120,1.9992265193370167,27.81109912371185,62.49390378205104,12.047274323046972
