frame,timestamp,pitch,yaw,roll
0,0.0,-101.14776393343848,-77.55970433635989,-101.3370601753788
1,0.01668421052631579,-97.88490820440762,-79.36286581439718,-97.97202593903425
2,0.03336842105263158,-98.0902144773345,-80.92352936689556,-97.7214895661192
3,0.05005263157894737,-98.46919956098951,-80.4525768397875,-98.20912600987774
4,0.06673684210526316,-98.63890017546233,-80.11417366407149,-98.34449023824301
5,0.08342105263157895,-100.25508084835089,-81.09532002197787,-99.8521365952956
6,0.10010526315789474,-93.96981464803906,-82.71357695938926,-93.60288052126108
7,0.11678947368421053,-98.18495852338654,-81.32787214699184,-98.0266071938393
8,0.13347368421052633,-96.18102660429878,-81.27708095002333,-96.09838216846488
9,0.1501578947368421,-98.47574623599603,-80.86517800739819,-98.59017669342253
10,0.1668421052631579,-94.46552317339814,-80.99195604687769,-93.98111687656733
11,0.1835263157894737,-96.80618362725824,-82.96014772872681,-96.98695596256698
12,0.20021052631578948,-97.42713589638565,-81.00859164321622,-97.63487892248631
13,0.21689473684210528,-98.87358971094815,-81.31431559403356,-99.50318004180474
14,0.23357894736842105,-95.38462192369836,-80.9463536173355,-95.50470656797597
15,0.25026315789473685,-96.83158730952051,-81.98349547849791,-96.97645156817333
16,0.26694736842105266,-97.81847772066997,-81.00714955753477,-98.23035848498468
17,0.28363157894736846,-97.1580784038324,-80.33964487856649,-97.55745607677758
18,0.3003157894736842,-97.39519787676737,-80.45449187602786,-97.54580988575556
19,0.317,-93.64269499750448,-81.01913020149674,-93.40117370061428
20,0.3336842105263158,-96.50931172933505,-81.01775205841365,-96.88181882981941
21,0.3503684210526316,-98.33233638844128,-81.63838892041646,-98.98849170858372
22,0.3670526315789474,-94.66115524919823,-81.48262515772136,-94.43168275961393
23,0.38373684210526315,-96.2452688114057,-79.44234420835609,-96.53085429815282
24,0.40042105263157896,-95.32059747164642,-82.31829184031784,-95.05254317374104
25,0.41710526315789476,-95.29180649332939,-79.49689022811597,-95.17484522319076
26,0.43378947368421056,-97.74531461181765,-81.61074626692657,-98.32532742254907
27,0.45047368421052636,-93.38783298010162,-81.4264325019907,-93.3360311131626
28,0.4671578947368421,-96.32453824004816,-80.73422280362367,-97.80043070687978
29,0.4838421052631579,-97.1409452787512,-80.2192770480805,-97.94442342493956
30,0.5005263157894737,-96.29645040767768,-81.70771822813683,-96.85283166652906
31,0.5172105263157895,-97.28693867032742,-81.1102467531632,-97.91729863311961
32,0.5338947368421053,-96.62601481674507,-82.38572816481147,-96.9247294618619
33,0.5505789473684211,-95.91271706234566,-80.24060950391808,-96.51530099644746
34,0.5672631578947369,-94.47635755510557,-82.33053939014717,-94.99655094120949
35,0.5839473684210527,-96.22158131088706,-79.90063286445064,-96.89265748738097
36,0.6006315789473684,-97.87497557796829,-80.87510006090146,-98.41493380409594
37,0.6173157894736843,-93.71936889463562,-81.92598156891613,-94.59079564823557
38,0.634,-95.62624426067862,-81.00369822317558,-96.53186881058204
39,0.6506842105263159,-93.78242801278533,-82.51268476040059,-94.29730255204494
40,0.6673684210526316,-95.97444296394201,-80.62300230731644,-96.65445074077498
41,0.6840526315789474,-99.06510494278224,-79.2403090428126,-99.74073711096983
42,0.7007368421052632,-95.36629984536167,-81.53143930501328,-96.02946678226053
43,0.717421052631579,-94.0442221351952,-79.90335976020579,-94.6403037244695
44,0.7341052631578948,-95.00215259898943,-83.01452576421526,-96.22586982382713
45,0.7507894736842106,-96.55300973965967,-81.70703155722855,-97.04464456691446
46,0.7674736842105263,-94.62078640554395,-80.63793798481488,-95.11591113143622
47,0.7841578947368422,-92.3975272385526,-80.38129112878568,-93.07695527145925
48,0.8008421052631579,-94.89417940466889,-82.61251815026344,-95.72450943410004
49,0.8175263157894738,-97.64510597772335,-80.5914464658748,-98.55445872259797
50,0.8342105263157895,-96.07881797793517,-80.53670313739829,-96.73384363595308
51,0.8508947368421053,-96.12898939120804,-80.89340104434991,-97.01703157523183
52,0.8675789473684211,-94.46993694776806,-81.78936096985349,-94.733926916708
53,0.8842631578947369,-94.86779335572267,-80.47380766086698,-95.23823524786731
54,0.9009473684210527,-94.01118823345823,-81.52033858280303,-95.1365496421113
55,0.9176315789473685,-92.68222533568643,-80.11600385752939,-92.99283833655726
56,0.9343157894736842,-96.4803259688396,-80.95193287618949,-97.51628991030944
57,0.9510000000000001,-95.91709920726449,-81.30825701871149,-96.37351147042682
58,0.9676842105263158,-95.7222023250842,-80.84083785301827,-96.3877769876982
59,0.9843684210526317,-98.13468700780554,-81.56662130800697,-98.69880984866896
60,1.0010526315789474,-94.82952521680363,-79.50031919841385,-95.1674035976026
61,1.0177368421052633,-95.32867761623656,-79.87765848390855,-95.46275219151445
62,1.034421052631579,-92.79854548225747,-81.8084177601373,-93.0886688103439
63,1.0511052631578948,-95.60362791545828,-81.64971598283822,-96.15356551012678
64,1.0677894736842106,-97.85115521770099,-78.27771354318838,-98.22263635610189
65,1.0844736842105265,-99.37475976780297,-80.7925196693971,-99.85410886831316
66,1.1011578947368421,-95.40449224109432,-79.26715945892519,-95.59355936210468
67,1.117842105263158,-96.24904387461751,-81.73592051712069,-96.22266046710605
68,1.1345263157894738,-96.9127643198777,-80.45626310855754,-96.92234202742583
